https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=86adb213,Homs: Russian warplanes in the skies above Talbiseh during the second day of the ceasefire 28/2/2016,Homs: Russian warplanes in the skies above Talbiseh during the second day of the ceasefire 28/2/2016,2016-02-28,5:35:41,HOMS : Talbisah,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=8c343ce6,Homs: Fourth raid on the town of Teir Maalah by Russian warplanes on the second day of the ceasefire 28/2/2016,Homs: Fourth raid on the town of Teir Maalah by Russian warplanes on the second day of the ceasefire 28/2/2016,2016-02-28,6:14:13,HOMS : Ter Maela,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=3436b959,Hama south - Hirbnafsah: a field trip to monitor the destruction happening in the town due to the Russian aviation,Hama south - Hirbnafsah: a field trip to monitor the destruction happening in the town due to the Russian aviation,2016-02-28,12:11:15,,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=880205e0,Paneling - Homs: Martyrdom of  Ahmed Sheikh Hamoud by Russain Air raids on the Hirbnafsah front southern countryside of Hama,Paneling - Homs: Martyrdom of  Ahmed Sheikh Hamoud by Russain Air raids on the Hirbnafsah front southern countryside of Hama,2016-02-28,11:03:52,,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=3aa3e9b9,Step || Watch the Russian air strikes on Teir Maalah and the bombing of Talbiseh in a new breach of the ceasefire,Step || Watch the Russian air strikes on Teir Maalah and the bombing of Talbiseh in a new breach of the ceasefire,2016-02-28,5:20:58,HOMS : Talbisah,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=482ecdc9,Clearing the streets and removing rubble after Russian air strikes,Clearing the streets and removing rubble after Russian air strikes,2016-02-28,1:13:50,HOMS : Talbisah,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=84c08fa0,تلبيسة 28 2 2016 طائرة روسية من نوع جديد تغيرعلى المدينة,Paneling Russian plane a new kind of raid on the city,2016-02-28,4:38:10,HOMS : Talbisah,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=3e3c1485,الدفاع المدني في مدينة اللطامنة بريف حماة يُصلح الطرقات التي دمرها الدب الروسي 28 2 2016,The Lattameneh Civil Defense restores roads that were destroyed by Russia.,2016-02-28,1:08:29,HAMA : latamneh,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-03-05&before=2016-05-01&unit=1f7d3900,مشاهد من مجزرة مشفى القدس في حي #السكري بـ #حلب,More than 20 civilians killed by targeting Al-Quds hospital from alleged Russian warplanes  -Al-Sukkari neighborhood - Aleppo,2016-04-28,12:26:00,ALEPPO : Sukkari,,,Violations against specifically protected persons and objects
https://syrianarchive.org/en/database?after=2016-03-05&before=2016-05-01&unit=430a62ec,مقابلة مع أحد عناصر الدفاع المدني في حي الكلاسة 28 4 2016,an interview with a civil defence member who testifies about the heavy bombing on Al-Kalase neighborhood - Aleppo,2016-04-28,11:39:00,ALEPPO : Kalaseh,,,Unlawful attacks
